customer_id,product_id,product_category,purchase_amount,purchase_date
139,22,Fashion,663.26,2025-01-11
373,19,Fashion,635.34,2024-08-29
64,4,Groceries,345.96,2024-10-28
275,24,Fashion,547.12,2024-10-10
485,12,Confectionary,687.74,2024-09-23
201,1,Fashion,255.79,2024-04-15
120,37,Home Goods,237.1,2025-02-17
315,25,Fashion,68.97,2025-02-09
202,5,Groceries,139.98,2025-03-08
239,42,Stationary,265.62,2024-11-22
398,35,Groceries,380.7,2024-06-20
13,3,Home Goods,799.73,2024-04-19
158,9,Fashion,852.0,2024-08-18
79,36,Home Goods,354.98,2024-05-24
361,43,Stationary,858.58,2024-10-29
78,5,Confectionary,998.09,2024-09-24
138,4,Electronics,58.24,2025-03-20
431,37,Home Goods,559.88,2024-06-21
189,3,Home Goods,492.8,2025-02-10
77,13,Confectionary,170.69,2024-05-07
230,26,Groceries,114.07,2024-07-24
158,25,Stationary,811.84,2024-04-07
110,34,Electronics,258.84,2024-08-15
76,48,Fashion,625.14,2024-10-02
493,49,Confectionary,224.57,2024-08-17
490,45,Home Goods,882.28,2024-07-05
370,36,Groceries,587.05,2025-01-12
409,36,Home Goods,357.2,2024-04-12
316,10,Stationary,397.93,2024-10-22
457,48,Groceries,961.93,2025-01-11
144,5,Confectionary,431.51,2024-07-20
439,12,Groceries,975.43,2024-12-18
161,41,Home Goods,355.67,2025-02-13
493,27,Home Goods,159.25,2024-06-23
255,10,Confectionary,512.22,2025-03-20
209,26,Groceries,796.44,2025-03-20
499,10,Home Goods,781.32,2024-05-25
372,29,Confectionary,271.31,2024-05-21
109,26,Groceries,563.94,2024-06-20
115,46,Groceries,943.67,2024-10-19
370,5,Electronics,577.11,2024-11-14
12,31,Stationary,897.84,2024-04-11
272,48,Electronics,378.16,2024-06-23
282,34,Stationary,124.44,2024-05-26
278,30,Fashion,968.15,2024-09-17
151,30,Groceries,409.78,2024-09-08
466,21,Groceries,150.12,2024-05-29
477,17,Groceries,16.65,2025-02-15
251,32,Stationary,833.1,2025-02-08
348,39,Stationary,147.78,2024-03-28
109,2,Stationary,212.97,2024-08-20
457,2,Home Goods,555.81,2024-09-14
348,46,Home Goods,842.48,2024-12-03
477,31,Confectionary,915.58,2024-04-24
232,42,Fashion,799.58,2024-07-12
108,38,Groceries,785.4,2024-04-24
104,43,Confectionary,439.81,2024-06-11
100,2,Groceries,50.21,2024-03-31
415,6,Confectionary,42.1,2024-05-08
245,15,Groceries,940.37,2024-08-10
426,10,Confectionary,192.19,2024-03-26
247,22,Groceries,809.53,2025-03-19
394,4,Confectionary,224.14,2024-12-28
375,31,Confectionary,987.21,2024-12-21
309,24,Electronics,64.28,2024-08-27
300,18,Stationary,623.31,2024-07-21
338,11,Confectionary,405.05,2024-10-21
435,48,Electronics,84.79,2024-08-30
401,49,Fashion,993.6,2024-07-31
65,7,Electronics,267.41,2024-10-22
283,7,Electronics,979.49,2025-02-11
136,22,Electronics,766.17,2025-02-13
439,36,Fashion,571.38,2024-10-08
339,44,Fashion,118.56,2024-07-20
443,28,Confectionary,118.02,2024-08-04
332,17,Groceries,736.2,2025-03-18
314,39,Electronics,560.27,2024-09-25
187,37,Home Goods,362.52,2024-11-22
461,8,Groceries,959.82,2024-04-02
270,15,Electronics,850.24,2024-10-29
457,38,Fashion,231.43,2025-01-30
233,5,Electronics,50.54,2024-12-15
275,32,Stationary,102.23,2025-03-15
146,9,Stationary,250.86,2024-06-13
171,36,Stationary,443.55,2024-10-04
301,8,Stationary,897.09,2024-08-08
227,24,Electronics,680.42,2025-02-26
204,4,Confectionary,741.74,2024-04-24
344,44,Home Goods,828.78,2024-06-05
327,18,Confectionary,665.23,2024-09-02
207,41,Home Goods,100.22,2024-06-17
47,28,Home Goods,807.81,2024-08-16
55,37,Home Goods,302.69,2024-07-05
179,37,Groceries,134.84,2024-07-23
44,18,Home Goods,842.09,2024-11-15
66,34,Home Goods,171.98,2024-12-30
463,41,Electronics,57.39,2024-05-29
358,46,Electronics,354.37,2025-03-18
263,41,Home Goods,257.26,2024-12-25
122,20,Groceries,261.47,2025-01-19
176,32,Confectionary,649.42,2024-12-20
173,23,Electronics,339.7,2024-05-04
266,4,Home Goods,617.02,2024-09-01
4,45,Stationary,555.6,2024-10-23
394,1,Confectionary,210.32,2024-11-28
124,33,Confectionary,484.52,2024-04-04
245,6,Groceries,150.72,2024-07-02
35,41,Stationary,41.48,2024-09-11
479,8,Home Goods,824.76,2024-12-03
2,6,Groceries,914.36,2025-01-13
295,16,Groceries,451.38,2025-02-13
207,46,Electronics,618.61,2024-12-02
465,25,Stationary,895.75,2024-12-04
351,43,Stationary,680.93,2025-03-04
435,12,Home Goods,860.21,2024-12-04
142,1,Home Goods,151.08,2025-02-18
343,34,Stationary,247.67,2024-10-30
47,35,Electronics,937.08,2025-02-07
484,33,Groceries,37.66,2024-08-24
344,47,Stationary,821.36,2024-12-18
294,3,Confectionary,232.11,2024-12-21
350,32,Home Goods,158.68,2024-10-13
238,17,Groceries,199.15,2024-09-21
235,7,Electronics,464.06,2024-08-12
347,11,Groceries,847.42,2024-06-20
83,23,Groceries,509.95,2024-07-04
471,15,Confectionary,179.64,2024-04-17
7,36,Groceries,741.17,2024-05-10
75,4,Home Goods,820.55,2024-09-05
428,43,Fashion,112.31,2024-07-27
2,49,Home Goods,960.18,2024-09-07
458,39,Groceries,11.28,2024-05-18
475,43,Groceries,960.17,2024-03-24
177,23,Confectionary,398.35,2024-11-28
336,46,Confectionary,325.12,2025-03-06
402,46,Stationary,713.73,2025-01-25
276,38,Electronics,30.36,2024-06-14
255,17,Home Goods,186.33,2024-09-17
148,34,Electronics,528.94,2024-11-07
322,21,Stationary,859.9,2024-04-04
412,40,Fashion,22.25,2024-03-24
500,35,Fashion,590.74,2024-12-29
229,43,Electronics,386.84,2024-05-30
420,33,Home Goods,599.61,2024-11-30
266,34,Confectionary,506.09,2024-07-28
234,50,Stationary,804.49,2024-12-24
14,49,Groceries,861.7,2025-02-16
438,50,Groceries,15.25,2024-04-04
327,32,Fashion,969.38,2024-07-09
473,22,Groceries,801.46,2024-10-06
267,1,Confectionary,944.16,2024-03-30
122,23,Confectionary,99.63,2024-12-30
300,18,Stationary,145.0,2025-01-22
102,1,Confectionary,492.47,2025-03-18
390,38,Groceries,673.06,2024-11-22
169,46,Confectionary,747.07,2025-02-27
245,48,Confectionary,516.39,2024-05-16
272,9,Electronics,473.37,2024-06-06
15,49,Stationary,962.03,2024-07-28
470,42,Confectionary,667.39,2024-05-04
1,34,Electronics,778.51,2024-12-10
292,22,Groceries,125.95,2024-08-31
98,38,Electronics,610.86,2024-05-22
399,33,Stationary,10.16,2024-07-10
263,17,Fashion,291.03,2024-06-06
89,18,Fashion,485.16,2024-05-21
4,27,Home Goods,33.31,2024-08-11
325,6,Electronics,102.86,2024-04-04
102,44,Stationary,267.74,2025-01-23
489,23,Confectionary,676.51,2025-03-22
352,5,Fashion,529.5,2024-11-18
412,10,Groceries,117.44,2024-05-19
115,22,Confectionary,456.74,2024-05-29
490,44,Fashion,571.91,2025-02-23
68,22,Stationary,206.39,2024-07-23
291,26,Confectionary,140.54,2024-10-06
426,16,Fashion,648.48,2024-04-22
270,34,Fashion,141.45,2024-07-02
384,25,Groceries,307.86,2024-07-01
114,6,Confectionary,771.92,2024-11-13
402,7,Groceries,342.42,2025-01-27
363,14,Fashion,997.45,2024-09-27
169,28,Confectionary,592.74,2025-02-23
494,13,Confectionary,182.46,2024-06-27
459,3,Groceries,322.06,2025-01-24
295,21,Stationary,721.65,2024-12-03
43,1,Groceries,939.79,2024-10-25
324,20,Confectionary,326.0,2024-12-04
284,36,Groceries,700.99,2024-07-08
445,23,Stationary,711.59,2024-05-02
144,20,Electronics,503.49,2024-06-13
243,2,Electronics,885.65,2025-01-13
419,31,Confectionary,828.75,2024-05-20
485,46,Stationary,942.78,2024-09-26
235,36,Confectionary,243.09,2024-03-29
104,13,Groceries,356.74,2024-05-19
179,26,Electronics,283.0,2024-08-11
45,50,Home Goods,447.49,2025-03-03
341,18,Stationary,259.66,2024-11-11
53,17,Home Goods,842.09,2024-11-30
410,16,Fashion,884.54,2024-12-25
204,26,Confectionary,440.33,2025-01-27
173,16,Groceries,973.8,2024-11-09
82,41,Home Goods,893.96,2024-08-28
134,28,Stationary,27.0,2024-12-05
84,11,Fashion,926.37,2024-04-15
200,9,Electronics,610.36,2024-09-21
256,50,Fashion,360.47,2024-05-07
325,25,Fashion,637.14,2024-11-09
96,21,Home Goods,701.28,2024-12-28
350,45,Electronics,557.74,2024-07-04
107,16,Electronics,179.8,2025-03-09
243,31,Home Goods,77.1,2024-09-11
92,26,Confectionary,123.59,2024-08-08
161,37,Stationary,668.31,2024-07-24
492,10,Electronics,226.41,2024-06-23
426,47,Confectionary,481.51,2025-01-17
211,32,Fashion,359.82,2024-05-21
414,36,Groceries,971.63,2024-05-06
398,10,Electronics,504.87,2024-11-02
499,10,Electronics,91.27,2024-09-10
365,17,Groceries,902.91,2025-02-03
138,40,Stationary,879.01,2024-06-30
55,14,Home Goods,879.13,2024-11-22
393,34,Home Goods,904.06,2024-03-26
26,49,Home Goods,543.32,2024-05-14
162,41,Fashion,938.52,2025-01-09
18,34,Fashion,825.52,2024-07-03
498,48,Electronics,320.33,2025-01-23
432,44,Electronics,75.42,2025-02-04
17,46,Home Goods,196.31,2024-08-23
50,20,Stationary,716.65,2024-09-06
63,13,Confectionary,630.3,2024-11-22
328,10,Stationary,110.38,2024-07-28
351,42,Confectionary,776.94,2025-01-28
465,17,Electronics,593.86,2024-06-08
87,36,Fashion,497.53,2024-04-08
166,6,Groceries,177.82,2025-03-04
266,38,Groceries,351.32,2024-07-18
431,34,Home Goods,237.12,2024-11-09
141,36,Confectionary,930.01,2024-07-30
89,6,Home Goods,406.67,2024-06-18
382,27,Electronics,719.26,2024-07-23
374,30,Fashion,534.92,2024-07-22
407,50,Groceries,170.91,2024-04-14
185,33,Confectionary,30.18,2024-03-31
79,47,Stationary,725.08,2024-04-18
46,13,Electronics,226.96,2025-01-31
290,36,Electronics,911.15,2024-08-07
191,44,Groceries,995.07,2024-06-14
5,46,Electronics,357.34,2024-06-18
326,5,Home Goods,647.76,2025-02-25
126,43,Home Goods,121.87,2024-06-22
77,6,Home Goods,634.99,2025-01-03
170,42,Confectionary,283.44,2024-09-17
397,26,Home Goods,763.17,2025-03-22
257,26,Groceries,338.58,2024-11-18
198,4,Stationary,11.68,2024-10-28
151,45,Home Goods,952.24,2025-01-19
234,28,Electronics,806.09,2024-06-14
354,26,Home Goods,49.9,2024-09-20
178,45,Confectionary,554.84,2024-05-20
116,50,Electronics,762.58,2025-01-20
322,42,Fashion,169.09,2024-04-11
395,19,Electronics,661.3,2024-05-25
199,11,Electronics,938.65,2025-01-22
123,27,Electronics,933.89,2024-12-20
17,21,Stationary,425.19,2024-11-03
200,33,Electronics,116.04,2024-07-27
412,13,Confectionary,407.91,2024-03-28
295,18,Confectionary,835.26,2024-05-25
108,30,Stationary,244.37,2024-08-26
85,10,Electronics,403.07,2024-10-27
426,6,Stationary,33.09,2024-10-05
211,3,Stationary,792.26,2025-02-23
116,2,Confectionary,187.58,2025-02-12
491,36,Stationary,329.72,2024-09-07
455,20,Home Goods,631.46,2024-10-30
423,40,Electronics,404.18,2024-08-03
163,21,Stationary,636.19,2024-08-21
114,38,Confectionary,134.57,2024-10-09
203,12,Fashion,91.72,2024-04-24
256,19,Home Goods,441.31,2024-11-10
360,35,Groceries,889.25,2024-11-17
297,26,Stationary,870.69,2024-06-26
41,19,Fashion,574.45,2024-12-04
412,43,Home Goods,129.22,2025-03-13
95,44,Confectionary,523.44,2025-03-16
165,46,Home Goods,368.31,2024-03-24
99,49,Confectionary,650.13,2024-05-08
60,10,Electronics,203.3,2025-01-23
90,28,Confectionary,448.85,2024-09-06
412,24,Confectionary,265.53,2025-02-12
185,2,Confectionary,776.88,2024-11-07
128,20,Fashion,516.75,2025-02-21
443,7,Home Goods,991.92,2024-10-03
288,29,Confectionary,15.72,2025-01-06
305,29,Home Goods,458.75,2024-03-28
492,30,Stationary,804.02,2024-08-09
127,32,Stationary,96.46,2024-04-29
388,17,Electronics,208.72,2024-04-20
321,50,Confectionary,849.55,2025-03-18
38,38,Fashion,904.15,2024-06-09
168,48,Groceries,407.64,2024-05-03
13,40,Groceries,628.05,2025-02-21
341,37,Groceries,837.82,2024-08-29
460,44,Groceries,446.38,2024-04-07
333,32,Confectionary,579.67,2024-09-18
121,2,Home Goods,365.6,2025-02-03
371,25,Stationary,425.25,2024-08-10
476,35,Fashion,255.36,2025-01-31
432,37,Groceries,692.05,2024-04-18
314,43,Electronics,203.54,2024-10-25
150,12,Home Goods,380.38,2025-01-11
365,28,Fashion,715.35,2024-11-07
13,50,Groceries,468.51,2025-03-23
496,32,Groceries,744.97,2024-07-25
146,41,Stationary,804.58,2024-04-12
424,1,Electronics,978.21,2024-07-12
416,4,Confectionary,499.0,2024-09-24
112,3,Stationary,904.98,2025-01-11
158,3,Electronics,757.17,2024-10-22
440,46,Stationary,402.83,2024-09-25
450,18,Groceries,890.34,2025-01-27
294,13,Electronics,642.84,2024-05-05
1,40,Confectionary,445.85,2024-09-02
280,42,Groceries,568.97,2024-11-03
398,24,Fashion,608.31,2024-05-04
137,7,Home Goods,936.52,2025-01-27
469,23,Fashion,355.24,2024-08-22
54,15,Home Goods,171.75,2025-01-21
211,46,Stationary,88.26,2024-04-23
337,1,Electronics,476.53,2025-01-22
270,21,Home Goods,286.14,2024-10-03
393,37,Stationary,616.97,2024-07-31
391,33,Electronics,812.59,2024-09-23
412,37,Groceries,418.13,2025-01-06
166,19,Fashion,163.79,2025-02-02
420,36,Stationary,86.44,2025-03-21
41,26,Confectionary,163.66,2024-10-10
155,31,Confectionary,706.15,2024-12-30
351,32,Stationary,660.21,2024-07-23
461,16,Electronics,151.14,2024-12-11
442,25,Groceries,337.78,2024-06-03
302,23,Fashion,23.18,2025-02-23
337,3,Stationary,715.0,2024-09-04
315,24,Home Goods,689.81,2024-04-22
152,34,Groceries,337.06,2024-08-01
255,43,Electronics,145.29,2024-06-29
243,9,Groceries,21.66,2024-06-23
235,42,Fashion,978.76,2025-03-15
457,48,Confectionary,637.0,2024-04-20
465,46,Fashion,256.56,2024-04-09
246,16,Confectionary,534.92,2024-07-01
382,20,Electronics,871.49,2024-11-04
19,15,Electronics,857.31,2024-10-27
459,39,Fashion,183.67,2024-04-11
400,38,Electronics,871.33,2024-11-22
487,36,Fashion,614.34,2025-03-09
382,12,Stationary,349.83,2024-07-31
345,39,Confectionary,355.95,2024-10-01
485,29,Stationary,939.01,2024-11-13
240,36,Home Goods,686.45,2024-12-05
321,43,Confectionary,536.63,2025-01-22
388,32,Groceries,813.52,2024-12-25
475,46,Groceries,907.24,2024-08-07
405,18,Confectionary,116.52,2025-03-09
496,42,Fashion,975.59,2024-07-01
176,15,Confectionary,978.66,2024-08-31
447,41,Confectionary,172.67,2024-11-11
354,36,Fashion,44.76,2024-03-29
25,38,Home Goods,63.48,2025-02-02
211,32,Confectionary,846.51,2024-10-12
297,35,Home Goods,138.45,2025-01-29
138,47,Stationary,556.59,2024-12-09
329,32,Fashion,624.27,2025-01-20
200,20,Home Goods,501.61,2024-04-08
477,20,Electronics,925.32,2024-12-15
496,38,Electronics,805.98,2025-03-01
298,24,Stationary,552.33,2025-03-19
276,13,Home Goods,686.54,2024-12-28
215,47,Stationary,724.73,2024-10-22
324,17,Groceries,991.49,2024-04-02
463,34,Groceries,803.0,2024-06-27
128,31,Electronics,142.14,2024-08-06
120,28,Stationary,781.09,2024-05-17
323,39,Stationary,312.46,2025-02-17
216,4,Fashion,488.4,2024-06-05
236,23,Groceries,992.63,2024-11-21
25,2,Electronics,114.09,2024-09-20
85,15,Home Goods,343.65,2024-08-27
164,28,Fashion,903.78,2024-05-03
379,1,Groceries,372.08,2024-04-01
431,44,Home Goods,830.19,2024-10-14
33,10,Stationary,771.68,2024-09-08
291,36,Confectionary,787.8,2024-07-24
43,15,Groceries,764.64,2024-07-07
349,33,Electronics,272.42,2024-08-08
38,27,Confectionary,245.22,2024-05-21
229,13,Home Goods,609.17,2025-02-14
339,46,Confectionary,904.62,2024-07-08
56,15,Fashion,788.46,2024-09-28
363,20,Confectionary,52.99,2025-01-05
36,30,Fashion,130.18,2024-08-18
488,18,Confectionary,869.9,2024-08-10
356,7,Stationary,986.31,2024-06-04
66,48,Groceries,950.8,2025-02-17
350,34,Groceries,712.41,2025-02-05
149,14,Groceries,635.89,2024-08-13
230,23,Electronics,517.66,2024-08-28
356,44,Electronics,484.23,2025-03-17
303,1,Electronics,295.89,2024-06-02
355,23,Stationary,523.22,2024-09-28
92,47,Stationary,192.22,2024-09-21
63,15,Groceries,918.26,2024-10-16
63,37,Groceries,456.45,2024-08-20
498,6,Groceries,226.08,2025-01-26
252,11,Confectionary,632.33,2024-07-07
79,4,Home Goods,770.51,2024-07-14
363,5,Groceries,432.45,2024-08-16
159,31,Home Goods,125.8,2025-03-23
348,6,Groceries,148.9,2024-06-12
52,12,Confectionary,190.71,2025-02-02
5,14,Confectionary,846.5,2024-10-21
197,13,Electronics,115.34,2024-05-03
391,8,Home Goods,666.19,2024-07-04
234,6,Home Goods,291.3,2024-12-30
298,11,Groceries,688.4,2024-05-13
260,31,Confectionary,100.93,2024-09-14
168,4,Electronics,566.64,2025-02-12
493,35,Confectionary,436.04,2024-11-23
101,2,Electronics,850.56,2024-05-21
412,44,Fashion,716.43,2024-08-25
142,17,Confectionary,649.18,2024-12-17
301,40,Groceries,324.26,2024-06-26
257,18,Home Goods,822.11,2025-02-24
331,47,Confectionary,233.19,2024-11-24
222,49,Electronics,249.98,2024-07-24
335,8,Groceries,126.04,2024-11-28
129,19,Confectionary,297.99,2024-06-20
257,22,Groceries,161.06,2024-05-01
97,23,Confectionary,64.52,2024-11-05
373,31,Home Goods,515.51,2024-12-12
268,5,Fashion,726.0,2024-06-12
30,32,Home Goods,446.67,2024-08-26
390,4,Groceries,127.86,2024-03-28
70,50,Fashion,332.87,2024-05-11
186,49,Electronics,728.85,2024-11-11
287,10,Groceries,32.69,2024-09-01
275,10,Stationary,304.52,2024-09-23
107,35,Electronics,859.37,2024-12-14
17,39,Confectionary,200.63,2024-06-22
376,31,Stationary,110.19,2025-03-08
338,13,Confectionary,403.98,2024-04-09
204,49,Fashion,221.48,2024-11-04
10,50,Groceries,169.76,2024-06-08
394,9,Electronics,30.66,2024-11-05
219,47,Fashion,71.82,2024-11-13
77,25,Home Goods,967.64,2024-08-01
193,37,Stationary,464.99,2025-03-23
232,10,Electronics,347.73,2025-03-05
413,7,Stationary,585.88,2025-03-19
247,9,Groceries,930.51,2024-04-19
334,18,Groceries,378.95,2024-08-26
344,10,Electronics,931.91,2024-06-27
443,2,Home Goods,248.73,2024-06-23
122,37,Electronics,517.57,2024-03-29
433,1,Fashion,338.94,2024-04-18
412,42,Stationary,857.36,2025-02-19
364,15,Fashion,267.96,2024-05-15
154,28,Confectionary,473.29,2024-07-04
469,27,Stationary,535.2,2025-01-05
112,35,Home Goods,420.83,2025-01-03
77,6,Home Goods,104.96,2024-12-31
25,8,Stationary,712.06,2024-10-01
262,19,Confectionary,432.99,2024-07-21
35,16,Home Goods,517.95,2024-07-29
77,30,Groceries,821.08,2025-02-27
188,39,Groceries,543.29,2025-03-12
44,17,Groceries,529.6,2025-02-17
464,4,Electronics,276.87,2025-01-18
316,50,Groceries,629.3,2025-02-20
278,6,Stationary,761.72,2024-07-12
485,38,Stationary,983.91,2024-07-06
498,27,Electronics,52.29,2025-01-05
365,35,Stationary,780.3,2025-02-14
13,34,Groceries,866.92,2024-08-30
369,25,Fashion,555.34,2025-03-08
99,43,Fashion,98.88,2025-02-04
134,35,Stationary,315.24,2024-09-11
277,11,Confectionary,128.89,2024-06-09
125,3,Groceries,113.55,2024-06-16
160,2,Electronics,996.01,2024-10-09
355,1,Fashion,634.98,2024-10-17
280,44,Groceries,661.94,2025-01-12
20,12,Home Goods,731.08,2024-03-31
86,8,Electronics,395.77,2025-03-07
304,36,Groceries,53.04,2025-01-25
263,18,Groceries,445.75,2024-08-02
69,41,Electronics,94.0,2024-05-20
202,9,Stationary,321.01,2024-08-14
25,38,Stationary,570.9,2024-06-27
432,33,Fashion,457.11,2025-01-01
417,2,Electronics,631.09,2025-01-03
459,42,Confectionary,174.18,2024-12-28
219,5,Fashion,604.94,2024-08-26
476,47,Home Goods,563.48,2024-06-15
273,18,Stationary,997.03,2024-08-26
227,29,Fashion,608.33,2024-09-19
151,32,Fashion,805.99,2024-08-17
126,18,Groceries,777.43,2025-03-17
29,37,Home Goods,226.54,2024-09-09
285,1,Fashion,161.94,2024-04-01
114,46,Groceries,183.94,2024-09-16
463,20,Groceries,675.89,2024-11-23
358,26,Confectionary,260.71,2025-02-23
90,30,Groceries,647.66,2024-11-29
134,8,Home Goods,512.94,2024-12-18
67,27,Electronics,600.0,2024-10-02
420,7,Groceries,424.08,2025-03-14
204,32,Electronics,348.63,2024-08-20
436,46,Groceries,220.1,2024-07-23
78,4,Home Goods,860.04,2024-06-04
484,5,Home Goods,606.87,2024-11-20
185,2,Confectionary,509.93,2024-09-19
480,13,Groceries,95.67,2024-12-17
479,9,Fashion,546.88,2024-11-22
262,34,Confectionary,580.62,2024-05-19
30,34,Groceries,421.22,2024-09-03
92,30,Stationary,504.36,2025-01-31
438,30,Home Goods,644.88,2024-08-23
450,23,Groceries,42.89,2024-08-17
318,26,Fashion,866.8,2025-01-28
489,30,Electronics,668.62,2024-06-01
155,4,Home Goods,511.49,2024-06-07
285,43,Groceries,230.8,2024-06-02
488,28,Fashion,463.4,2024-04-20
424,41,Confectionary,98.93,2024-06-08
98,45,Stationary,452.87,2024-07-29
106,14,Electronics,134.95,2024-11-06
176,27,Confectionary,376.77,2025-01-10
110,45,Home Goods,236.44,2024-08-18
417,25,Groceries,953.66,2025-01-21
378,35,Electronics,315.03,2024-06-03
261,49,Fashion,857.19,2024-12-31
439,26,Stationary,21.05,2024-12-31
385,38,Electronics,332.9,2024-06-09
268,32,Electronics,498.25,2024-07-24
180,16,Home Goods,133.89,2025-01-31
100,23,Home Goods,626.04,2024-03-28
453,34,Groceries,789.09,2025-02-26
283,12,Confectionary,182.77,2024-12-15
16,39,Stationary,53.01,2024-07-01
498,39,Confectionary,935.88,2024-09-12
221,18,Fashion,458.59,2024-04-20
363,29,Electronics,813.73,2025-02-07
401,44,Fashion,894.76,2024-08-04
373,21,Fashion,370.78,2025-02-10
71,45,Groceries,473.19,2024-08-18
249,37,Groceries,908.48,2024-09-09
96,9,Electronics,699.29,2024-04-28
3,48,Electronics,873.96,2025-02-16
274,6,Home Goods,719.46,2024-10-20
243,31,Groceries,546.43,2025-03-15
322,48,Groceries,18.22,2025-01-08
161,3,Electronics,535.72,2024-11-22
226,21,Confectionary,688.58,2024-06-30
423,25,Groceries,832.46,2024-11-26
69,45,Home Goods,980.91,2024-09-21
351,14,Fashion,977.65,2024-12-18
261,20,Stationary,284.21,2024-05-06
336,34,Fashion,424.62,2025-01-07
128,39,Home Goods,179.39,2024-07-29
278,29,Groceries,692.34,2025-03-10
378,17,Fashion,720.08,2024-06-13
372,20,Groceries,471.96,2024-10-09
103,37,Groceries,747.73,2024-11-19
267,16,Electronics,848.19,2025-01-24
273,38,Electronics,892.85,2025-02-12
3,39,Home Goods,922.93,2024-06-18
303,11,Fashion,591.89,2024-11-10
190,42,Fashion,501.0,2024-04-13
175,20,Home Goods,77.76,2024-09-02
111,42,Confectionary,285.51,2024-05-10
289,43,Stationary,635.91,2024-07-05
232,10,Groceries,140.14,2024-11-25
408,14,Stationary,930.46,2025-03-03
190,10,Fashion,24.41,2024-09-21
386,30,Confectionary,479.63,2024-11-30
293,2,Groceries,121.33,2024-05-06
346,20,Electronics,775.75,2024-12-01
265,33,Home Goods,256.56,2024-08-19
48,35,Stationary,983.17,2025-01-14
348,31,Fashion,887.49,2024-04-15
1,37,Electronics,581.77,2025-01-15
164,27,Fashion,176.17,2025-01-04
27,41,Fashion,907.64,2024-12-01
191,1,Fashion,724.78,2024-07-07
368,18,Home Goods,720.33,2024-04-01
437,32,Confectionary,778.48,2024-08-31
491,24,Groceries,376.34,2025-02-26
151,33,Groceries,446.77,2024-11-07
160,18,Groceries,631.93,2024-11-05
130,8,Groceries,682.99,2024-06-18
350,8,Confectionary,866.89,2025-01-01
260,17,Stationary,728.94,2024-09-27
260,43,Fashion,107.21,2024-12-29
355,31,Stationary,521.9,2024-11-14
117,31,Groceries,762.71,2024-09-25
165,35,Home Goods,369.09,2025-02-01
427,26,Fashion,667.18,2024-12-17
367,19,Stationary,994.24,2025-01-02
21,10,Stationary,719.27,2024-07-07
234,19,Groceries,189.84,2024-11-05
134,21,Electronics,453.07,2024-09-03
217,13,Electronics,785.41,2024-07-26
84,16,Confectionary,23.66,2024-10-19
183,22,Fashion,466.87,2025-02-19
230,43,Groceries,447.2,2024-05-13
260,39,Home Goods,22.15,2024-10-23
340,22,Electronics,243.16,2024-05-16
152,12,Confectionary,196.63,2024-12-21
49,6,Electronics,872.82,2025-02-01
351,22,Home Goods,272.62,2025-01-27
159,23,Fashion,762.09,2024-06-21
218,44,Fashion,458.11,2024-06-24
392,27,Groceries,24.64,2024-05-17
427,18,Stationary,398.52,2024-06-08
141,9,Stationary,547.52,2024-11-26
5,18,Groceries,435.91,2024-12-09
241,22,Confectionary,960.29,2025-01-06
412,3,Confectionary,972.17,2024-12-31
205,48,Stationary,883.43,2024-11-06
112,49,Confectionary,608.38,2024-03-29
203,49,Stationary,260.83,2024-12-11
253,42,Electronics,164.95,2024-12-16
428,30,Home Goods,337.99,2024-04-11
182,26,Fashion,376.65,2024-05-22
239,20,Stationary,489.82,2024-05-13
139,33,Fashion,748.07,2024-12-26
244,13,Home Goods,575.85,2025-03-16
44,50,Electronics,225.3,2025-02-07
263,48,Groceries,202.87,2024-05-26
200,39,Groceries,739.25,2024-05-13
1,45,Home Goods,451.88,2025-01-28
52,18,Electronics,564.61,2024-03-26
163,30,Groceries,158.56,2024-10-14
353,5,Electronics,403.75,2024-05-24
24,23,Home Goods,513.31,2024-12-11
449,15,Home Goods,740.44,2024-04-27
200,37,Electronics,30.73,2024-12-03
415,50,Stationary,166.63,2025-01-14
275,17,Groceries,484.09,2025-02-13
289,16,Home Goods,195.82,2025-02-02
3,32,Confectionary,801.23,2024-10-16
167,18,Stationary,294.88,2025-01-25
269,1,Stationary,89.95,2025-01-10
65,16,Confectionary,384.69,2024-09-11
383,3,Fashion,929.38,2024-08-09
253,30,Confectionary,461.76,2025-02-16
73,40,Home Goods,277.3,2025-02-02
260,46,Electronics,185.86,2024-11-09
398,35,Electronics,206.48,2024-10-12
383,14,Home Goods,496.78,2024-12-09
475,31,Electronics,88.43,2024-08-18
132,4,Confectionary,487.58,2024-09-28
231,34,Fashion,408.72,2024-12-15
455,36,Confectionary,312.91,2024-12-01
135,20,Groceries,604.53,2024-12-03
405,5,Home Goods,659.44,2025-03-10
315,12,Confectionary,540.52,2025-02-19
3,38,Stationary,402.44,2024-06-24
470,15,Home Goods,304.49,2025-02-13
176,48,Home Goods,259.6,2024-12-23
181,13,Electronics,241.31,2024-11-22
59,39,Stationary,61.7,2024-11-28
111,43,Stationary,148.87,2024-10-22
83,50,Stationary,992.04,2025-02-16
255,29,Stationary,642.99,2024-09-22
81,21,Fashion,36.08,2024-08-27
314,33,Electronics,884.43,2024-05-15
172,44,Electronics,374.85,2024-08-12
290,7,Groceries,778.7,2024-05-25
491,15,Electronics,137.03,2024-11-07
70,49,Electronics,924.08,2024-12-14
222,38,Groceries,768.56,2024-06-04
80,46,Groceries,504.43,2025-02-14
